tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2011-560,US Open,Hard,128,G,20110829,118,104918,4,,Andy Murray,R,190,GBR,24.29021218,4,6535,105385,,WC,Donald Young,L,183,USA,22.09993155,84,620,6-2 6-3 6-3,5,R16,118,5,3,74,35,24,22,13,2,5,2,5,78,46,22,12,13,3,11
2011-560,US Open,Hard,128,G,20110829,119,104053,21,,Andy Roddick,R,188,USA,28.99657769,21,1680,103970,5,,David Ferrer,R,175,ESP,29.4072553,5,4200,6-3 6-4 3-6 6-3,5,R16,160,19,2,112,77,55,24,19,7,9,12,4,104,58,41,26,18,3,7
2011-560,US Open,Hard,128,G,20110829,120,104745,2,,Rafael Nadal,L,185,ESP,25.23750856,2,11420,104180,,,Gilles Muller,L,193,LUX,28.30663929,68,710,7-6(1) 6-1 6-2,5,R16,128,5,4,74,54,44,11,14,0,2,11,1,92,50,33,14,13,6,12
2011-560,US Open,Hard,128,G,20110829,121,104925,1,,Novak Djokovic,R,188,SRB,24.27104723,1,13920,104386,20,,Janko Tipsarevic,R,180,SRB,27.18412047,20,1740,7-6(2) 6-7(3) 6-0 3-0 RET,5,QF,207,8,2,126,82,53,22,17,9,13,10,5,108,71,46,8,17,5,13
2011-560,US Open,Hard,128,G,20110829,122,103819,3,,Roger Federer,R,185,SUI,30.05612594,3,8380,104542,11,,Jo Wilfried Tsonga,R,188,FRA,26.36550308,11,2350,6-4 6-3 6-3,5,QF,113,5,2,86,61,47,11,14,1,3,5,2,85,45,31,16,14,7,13
2011-560,US Open,Hard,128,G,20110829,123,104918,4,,Andy Murray,R,190,GBR,24.29021218,4,6535,104545,28,,John Isner,R,206,USA,26.34086242,22,1545,7-5 6-4 3-6 7-6(2),5,QF,204,14,2,128,87,68,26,21,5,6,17,5,135,91,67,22,22,3,5
2011-560,US Open,Hard,128,G,20110829,124,104745,2,,Rafael Nadal,L,185,ESP,25.23750856,2,11420,104053,21,,Andy Roddick,R,188,USA,28.99657769,21,1680,6-2 6-1 6-3,5,QF,113,6,1,67,46,38,12,12,4,4,9,3,68,40,25,9,12,1,7
2011-560,US Open,Hard,128,G,20110829,125,104925,1,,Novak Djokovic,R,188,SRB,24.27104723,1,13920,103819,3,,Roger Federer,R,185,SUI,30.05612594,3,8380,6-7(7) 4-6 6-3 6-2 7-5,5,SF,231,8,6,140,82,68,32,26,2,5,11,4,164,101,68,35,25,6,12
2011-560,US Open,Hard,128,G,20110829,126,104745,2,,Rafael Nadal,L,185,ESP,25.23750856,2,11420,104918,4,,Andy Murray,R,190,GBR,24.29021218,4,6535,6-4 6-2 3-6 6-2,5,SF,204,3,1,111,75,54,20,17,8,10,8,2,121,65,43,26,18,12,18
2011-560,US Open,Hard,128,G,20110829,127,104925,1,,Novak Djokovic,R,188,SRB,24.27104723,1,13920,104745,2,,Rafael Nadal,L,185,ESP,25.23750856,2,11420,6-2 6-4 6-7(3) 6-1,5,F,250,7,1,127,84,55,19,19,8,14,2,3,141,96,50,19,18,15,27
2011-314,Gstaad,Clay,28,A,20110725,1,103813,,,Jarkko Nieminen,L,185,FIN,30.00410678,53,901,103812,,,Victor Hanescu,R,198,ROU,30.00958248,63,760,7-5 6-2,3,R32,73,2,2,60,35,25,15,10,0,1,7,2,65,43,29,6,10,7,11
2011-314,Gstaad,Clay,28,A,20110725,2,104593,,,Daniel Gimeno Traver,R,185,ESP,25.96303901,67,725,104327,,,Steve Darcis,R,178,BEL,27.36481862,95,561,6-4 5-7 7-5,3,R32,148,10,4,110,69,49,22,17,9,12,4,5,116,61,38,30,17,12,16
2011-314,Gstaad,Clay,28,A,20110725,3,103852,5,,Feliciano Lopez,L,188,ESP,29.84257358,24,1390,103967,,WC,Michael Lammer,R,185,SUI,29.33333333,365,113,6-4 6-7(4) 6-3,3,R32,143,18,6,98,51,40,26,16,5,6,1,3,96,61,40,19,15,3,6
2011-314,Gstaad,Clay,28,A,20110725,4,104523,,,Frederico Gil,R,178,POR,26.33538672,93,566,105154,,Q,Joao Souza,R,193,BRA,23.15947981,112,496,4-6 6-3 6-4,3,R32,139,4,5,85,53,35,14,15,4,8,18,4,108,69,45,16,14,7,12
2011-314,Gstaad,Clay,28,A,20110725,5,103898,,,Julien Benneteau,R,185,FRA,29.59342916,111,498,104586,,,Lukas Rosol,R,196,CZE,26.00136893,66,728,6-2 6-7(6) 6-3,3,R32,123,9,3,104,62,51,20,15,8,8,7,7,106,62,44,21,14,5,8
2011-314,Gstaad,Clay,28,A,20110725,6,104897,,,Matthias Bachinger,R,188,GER,24.31211499,89,613,104665,7,,Pablo Andujar,R,180,ESP,25.50034223,47,953,6-1 6-4,3,R32,67,9,2,61,36,31,13,9,2,2,0,3,43,22,12,12,8,1,4
2011-314,Gstaad,Clay,28,A,20110725,7,105053,,,Santiago Giraldo,R,188,COL,23.65776865,61,790,104198,6,,Guillermo Garcia Lopez,R,188,ESP,28.13963039,37,1155,5-7 6-2 6-1,3,R32,99,3,1,75,51,38,14,14,0,2,7,2,68,48,34,7,13,3,8
2011-314,Gstaad,Clay,28,A,20110725,8,104890,,,Andreas Haider Maurer,R,190,AUT,24.34223135,70,703,105161,,Q,Yann Marti,R,173,SUI,23.12936345,638,31,6-1 6-4,3,R32,63,6,1,50,35,29,9,9,4,4,3,4,55,31,23,9,8,4,7
2011-314,Gstaad,Clay,28,A,20110725,9,104797,,,Denis Istomin,R,188,UZB,24.8788501,80,655,104770,,Q,Martin Fischer,R,,AUT,25.01026694,198,264,6-3 3-6 6-4,3,R32,124,5,4,100,58,39,19,14,12,16,3,1,90,54,29,21,14,6,11
2011-314,Gstaad,Clay,28,A,20110725,10,104719,8,,Marcel Granollers,R,190,ESP,25.28405202,45,978,104219,,WC,Stephane Bohli,R,185,SUI,28,193,279,6-1 6-0,3,R32,60,3,0,35,21,17,7,6,1,2,1,3,50,27,16,1,7,2,9
2011-314,Gstaad,Clay,28,A,20110725,11,104214,,,Igor Andreev,R,185,RUS,28.03011636,78,675,104999,,,Mischa Zverev,L,190,GER,23.92334018,114,483,6-3 6-2,3,R32,70,3,2,59,30,23,18,9,0,0,3,2,55,35,20,10,8,6,9
2011-314,Gstaad,Clay,28,A,20110725,12,103429,,Q,Peter Luczak,R,183,AUS,31.89869952,248,194,104967,,WC,Alexander Sadecky,L,193,SUI,24.05201917,401,93,3-6 6-3 7-6(4),3,R32,135,1,5,102,61,42,22,15,3,7,14,7,95,61,46,12,15,4,8
2011-314,Gstaad,Clay,28,A,20110725,13,104597,1,,Nicolas Almagro,R,183,ESP,25.9247091,10,2165,103813,,,Jarkko Nieminen,L,185,FIN,30.00410678,53,901,7-6(3) 6-3,3,R16,61,12,3,61,34,30,20,11,1,1,4,2,61,39,31,10,10,2,3
2011-314,Gstaad,Clay,28,A,20110725,14,103852,5,,Feliciano Lopez,L,188,ESP,29.84257358,24,1390,104593,,,Daniel Gimeno Traver,R,185,ESP,25.96303901,67,725,6-3 6-4,3,R16,73,7,3,62,41,32,9,10,1,2,4,2,67,47,32,7,9,8,11
2011-314,Gstaad,Clay,28,A,20110725,15,104269,4,,Fernando Verdasco,L,188,ESP,27.69062286,20,1600,104523,,,Frederico Gil,R,178,POR,26.33538672,93,566,6-3 6-2,3,R16,77,4,2,57,41,28,10,8,5,5,4,2,72,49,28,10,9,10,14
2011-314,Gstaad,Clay,28,A,20110725,16,103898,,,Julien Benneteau,R,185,FRA,29.59342916,111,498,104897,,,Matthias Bachinger,R,188,GER,24.31211499,89,613,6-4 6-4,3,R16,82,2,3,62,36,28,14,10,7,8,9,4,70,42,27,15,10,8,11
2011-314,Gstaad,Clay,28,A,20110725,17,104890,,,Andreas Haider Maurer,R,190,AUT,24.34223135,70,703,105053,,,Santiago Giraldo,R,188,COL,23.65776865,61,790,3-6 6-2 6-4,3,R16,111,7,6,88,55,39,18,14,4,6,6,2,85,60,36,15,13,3,6
2011-314,Gstaad,Clay,28,A,20110725,18,104022,3,,Mikhail Youzhny,R,183,RUS,29.08145106,14,1990,104797,,,Denis Istomin,R,188,UZB,24.8788501,80,655,6-3 6-2,3,R16,74,0,3,50,29,20,14,9,2,3,5,2,58,31,15,13,8,9,13
2011-314,Gstaad,Clay,28,A,20110725,19,104719,8,,Marcel Granollers,R,190,ESP,25.28405202,45,978,104214,,,Igor Andreev,R,185,RUS,28.03011636,78,675,6-1 6-3,3,R16,78,3,3,55,32,27,11,8,3,3,2,2,44,22,12,9,8,0,4
2011-314,Gstaad,Clay,28,A,20110725,20,104527,2,,Stanislas Wawrinka,R,183,SUI,26.32443532,17,1935,103429,,Q,Peter Luczak,R,183,AUS,31.89869952,248,194,6-3 7-5,3,R16,83,9,4,58,27,22,21,11,1,2,1,0,61,40,28,6,10,4,7
2011-314,Gstaad,Clay,28,A,20110725,21,104597,1,,Nicolas Almagro,R,183,ESP,25.9247091,10,2165,103852,5,,Feliciano Lopez,L,188,ESP,29.84257358,24,1390,6-4 7-5,3,QF,72,8,2,61,37,34,15,11,3,3,4,2,60,34,24,15,11,1,3
2011-314,Gstaad,Clay,28,A,20110725,22,104269,4,,Fernando Verdasco,L,188,ESP,27.69062286,20,1600,103898,,,Julien Benneteau,R,185,FRA,29.59342916,111,498,6-4 5-7 6-1,3,QF,132,8,4,89,68,47,12,14,6,8,5,9,95,51,35,19,15,4,9
2011-314,Gstaad,Clay,28,A,20110725,23,104022,3,,Mikhail Youzhny,R,183,RUS,29.08145106,14,1990,104890,,,Andreas Haider Maurer,R,190,AUT,24.34223135,70,703,6-4 5-7 6-4,3,QF,140,2,2,96,65,45,17,16,2,5,3,4,92,53,39,21,16,5,9
2011-314,Gstaad,Clay,28,A,20110725,24,104719,8,,Marcel Granollers,R,190,ESP,25.28405202,45,978,104527,2,,Stanislas Wawrinka,R,183,SUI,26.32443532,17,1935,6-3 6-2,3,QF,70,1,1,39,27,22,6,8,0,1,2,0,54,33,19,8,9,2,7
2011-314,Gstaad,Clay,28,A,20110725,25,104269,4,,Fernando Verdasco,L,188,ESP,27.69062286,20,1600,104597,1,,Nicolas Almagro,R,183,ESP,25.9247091,10,2165,6-7(2) 7-6(2) 6-3,3,SF,130,13,8,112,69,50,25,16,4,5,10,6,106,64,54,18,17,3,6
2011-314,Gstaad,Clay,28,A,20110725,26,104719,8,,Marcel Granollers,R,190,ESP,25.28405202,45,978,104022,3,,Mikhail Youzhny,R,183,RUS,29.08145106,14,1990,6-3 3-6 6-2,3,SF,126,5,0,77,50,34,15,13,4,8,1,1,90,73,38,8,13,9,15
2011-314,Gstaad,Clay,28,A,20110725,27,104719,8,,Marcel Granollers,R,190,ESP,25.28405202,45,978,104269,4,,Fernando Verdasco,L,188,ESP,27.69062286,20,1600,6-4 3-6 6-3,3,F,144,5,3,82,50,42,17,14,4,5,2,3,92,61,41,18,14,6,8
2011-568,St. Petersburg,Hard,32,A,20111024,1,105173,,,Adrian Mannarino,L,183,FRA,23.31827515,86,606,104468,1,,Gilles Simon,R,183,FRA,26.82272416,12,2335,2-6 6-4 6-4,3,R32,131,1,1,94,58,35,19,14,9,13,3,3,90,53,29,21,14,2,6
2011-568,St. Petersburg,Hard,32,A,20111024,2,104586,,,Lukas Rosol,R,196,CZE,26.25051335,78,656,105208,,WC,Ernests Gulbis,R,190,LAT,23.14852841,51,875,6-3 6-4,3,R32,85,4,4,63,32,22,22,10,1,1,3,8,64,37,24,14,9,6,8
2011-568,St. Petersburg,Hard,32,A,20111024,3,103898,,,Julien Benneteau,R,185,FRA,29.84257358,55,863,105137,,,Pere Riba,R,183,ESP,23.54551677,76,672,6-2 6-1,3,R32,56,5,4,43,31,28,6,8,3,3,1,5,42,18,10,10,7,5,9
2011-568,St. Petersburg,Hard,32,A,20111024,4,104022,5,,Mikhail Youzhny,R,183,RUS,29.33059548,33,1165,104660,,,Sergiy Stakhovsky,R,193,UKR,25.79603012,64,755,6-3 7-6(7),3,R32,97,1,3,74,41,26,22,11,0,2,7,2,59,31,21,13,10,1,4
2011-568,St. Petersburg,Hard,32,A,20111024,5,105227,4,,Marin Cilic,R,198,CRO,23.06913073,22,1645,104869,,Q,Sergei Bubka,R,,UKR,24.7008898,154,344,6-4 7-6(1),3,R32,111,6,1,78,39,29,24,11,5,6,4,2,80,52,37,11,11,6,8
2011-568,St. Petersburg,Hard,32,A,20111024,6,104500,,,Somdev Devvarman,R,180,IND,26.69130732,84,618,103971,,,Karol Beck,R,180,SVK,29.5578371,102,547,6-2 6-3,3,R32,68,2,2,48,29,24,8,8,1,2,3,4,54,26,18,8,9,1,6
2011-568,St. Petersburg,Hard,32,A,20111024,7,104312,,,Andreas Seppi,R,190,ITA,27.67145791,52,875,105577,,Q,Vasek Pospisil,R,193,CAN,21.33607118,133,407,7-5 7-6(4),3,R32,121,3,1,88,50,37,21,12,5,7,5,3,85,39,28,21,12,2,5
2011-568,St. Petersburg,Hard,32,A,20111024,8,104214,,,Igor Andreev,R,185,RUS,28.27926078,117,484,104719,6,,Marcel Granollers,R,190,ESP,25.53319644,34,1145,3-6 6-4 7-6(4),3,R32,170,2,5,118,69,49,24,16,11,15,9,2,98,63,46,16,15,4,7
2011-568,St. Petersburg,Hard,32,A,20111024,9,104166,7,,Alex Bogomolov Jr,R,178,RUS,28.50376454,36,1125,103857,,,Igor Kunitsyn,R,180,RUS,30.06433949,65,751,6-3 6-1,3,R32,66,4,0,45,36,26,7,8,1,1,6,0,60,45,26,4,8,4,8
2011-568,St. Petersburg,Hard,32,A,20111024,10,104259,,,Philipp Kohlschreiber,R,178,GER,28.02190281,48,900,104122,,,Carlos Berlocq,R,183,ARG,28.72005476,67,738,6-7(4) 6-3 6-1,3,R32,135,2,2,98,57,41,23,14,9,11,2,2,79,45,26,21,14,1,7
2011-568,St. Petersburg,Hard,32,A,20111024,11,105583,,Q,Dusan Lajovic,R,180,SRB,21.31690623,228,219,104871,,,Jeremy Chardy,R,188,FRA,24.6954141,110,515,6-4 6-4,3,R32,73,0,0,53,34,26,15,10,0,0,4,0,66,43,32,10,10,3,5
2011-568,St. Petersburg,Hard,32,A,20111024,12,104534,,WC,Dudi Sela,R,175,ISR,26.55441478,97,560,105238,3,,Alexandr Dolgopolov,R,180,UKR,22.9596167,16,1880,6-2 6-2,3,R32,60,0,2,49,27,20,15,8,2,2,3,2,50,21,15,13,8,2,6
2011-568,St. Petersburg,Hard,32,A,20111024,13,104098,8,,Dmitry Tursunov,R,185,RUS,28.86516085,39,1063,104559,,Q,Teymuraz Gabashvili,R,188,RUS,26.4202601,127,441,7-5 6-3,3,R32,89,6,3,55,28,25,13,10,4,6,2,3,69,46,24,12,11,4,9
2011-568,St. Petersburg,Hard,32,A,20111024,14,103808,,,Potito Starace,R,188,ITA,30.27789185,53,870,104729,,WC,Ivan Nedelko,U,,RUS,25.45106092,392,100,6-0 6-1,3,R32,45,3,0,43,26,22,10,7,5,5,1,1,27,10,3,4,6,0,5
2011-568,St. Petersburg,Hard,32,A,20111024,15,103582,,,Michael Berrer,L,193,GER,31.31279945,85,612,105062,,,Mikhail Kukushkin,R,183,KAZ,23.8275154,66,748,6-1 4-6 6-4,3,R32,139,3,3,88,58,38,13,13,5,9,4,8,104,54,33,19,14,9,16
2011-568,St. Petersburg,Hard,32,A,20111024,16,104386,2,,Janko Tipsarevic,R,180,SRB,27.33744011,13,2245,103694,,,Olivier Rochus,R,168,BEL,30.76249144,70,704,6-2 7-5,3,R32,95,10,3,72,32,22,22,10,5,7,0,6,54,27,18,10,10,0,5
2011-568,St. Petersburg,Hard,32,A,20111024,17,105173,,,Adrian Mannarino,L,183,FRA,23.31827515,86,606,104586,,,Lukas Rosol,R,196,CZE,26.25051335,78,656,6-2 7-6(5),3,R16,91,4,3,66,40,27,19,10,2,3,5,3,81,45,31,15,10,5,8
2011-568,St. Petersburg,Hard,32,A,20111024,18,104022,5,,Mikhail Youzhny,R,183,RUS,29.33059548,33,1165,103898,,,Julien Benneteau,R,185,FRA,29.84257358,55,863,6-4 3-6 6-2,3,R16,127,3,5,88,46,28,24,14,6,10,6,2,75,48,29,12,13,3,8
2011-568,St. Petersburg,Hard,32,A,20111024,19,105227,4,,Marin Cilic,R,198,CRO,23.06913073,22,1645,104500,,,Somdev Devvarman,R,180,IND,26.69130732,84,618,5-7 6-1 6-3,3,R16,136,13,1,89,53,41,17,14,1,3,2,2,96,66,39,16,14,7,12
2011-568,St. Petersburg,Hard,32,A,20111024,20,104312,,,Andreas Seppi,R,190,ITA,27.67145791,52,875,104214,,,Igor Andreev,R,185,RUS,28.27926078,117,484,3-6 6-2 6-4,3,R16,120,3,2,80,38,28,25,13,4,6,2,4,82,44,28,19,14,2,6
2011-568,St. Petersburg,Hard,32,A,20111024,21,104166,7,,Alex Bogomolov Jr,R,178,RUS,28.50376454,36,1125,104259,,,Philipp Kohlschreiber,R,178,GER,28.02190281,48,900,6-4 3-6 7-5,3,R16,150,0,3,101,78,50,8,15,3,7,8,4,107,59,36,24,16,7,12
2011-568,St. Petersburg,Hard,32,A,20111024,22,105583,,Q,Dusan Lajovic,R,180,SRB,21.31690623,228,219,104534,,WC,Dudi Sela,R,175,ISR,26.55441478,97,560,2-6 6-2 6-1,3,R16,98,2,1,62,45,30,8,11,3,6,1,4,88,55,29,13,12,7,13
2011-568,St. Petersburg,Hard,32,A,20111024,23,103808,,,Potito Starace,R,188,ITA,30.27789185,53,870,104098,8,,Dmitry Tursunov,R,185,RUS,28.86516085,39,1063,6-2 6-4,3,R16,78,4,1,54,41,31,9,9,1,1,5,5,58,29,20,14,9,5,8
2011-568,St. Petersburg,Hard,32,A,20111024,24,104386,2,,Janko Tipsarevic,R,180,SRB,27.33744011,13,2245,103582,,,Michael Berrer,L,193,GER,31.31279945,85,612,6-3 2-0 RET,3,R16,54,0,2,29,17,13,8,6,0,1,1,2,36,24,12,4,5,3,6
2011-568,St. Petersburg,Hard,32,A,20111024,25,104022,5,,Mikhail Youzhny,R,183,RUS,29.33059548,33,1165,105173,,,Adrian Mannarino,L,183,FRA,23.31827515,86,606,6-2 6-3,3,QF,79,3,1,55,35,27,11,9,2,3,3,0,56,42,23,5,8,5,9
2011-568,St. Petersburg,Hard,32,A,20111024,26,105227,4,,Marin Cilic,R,198,CRO,23.06913073,22,1645,104312,,,Andreas Seppi,R,190,ITA,27.67145791,52,875,4-6 7-6(8) 6-4,3,QF,148,13,2,98,61,51,21,16,1,2,5,4,107,62,49,26,16,3,4
2011-568,St. Petersburg,Hard,32,A,20111024,27,104166,7,,Alex Bogomolov Jr,R,178,RUS,28.50376454,36,1125,105583,,Q,Dusan Lajovic,R,180,SRB,21.31690623,228,219,6-2 6-1,3,QF,85,0,0,45,36,26,6,7,3,3,2,4,84,54,29,11,8,10,15
2011-568,St. Petersburg,Hard,32,A,20111024,28,104386,2,,Janko Tipsarevic,R,180,SRB,27.33744011,13,2245,103808,,,Potito Starace,R,188,ITA,30.27789185,53,870,6-7(6) 6-2 6-1,3,QF,146,12,2,81,42,35,28,14,2,2,2,4,103,59,34,23,13,5,9
2011-568,St. Petersburg,Hard,32,A,20111024,29,105227,4,,Marin Cilic,R,198,CRO,23.06913073,22,1645,104022,5,,Mikhail Youzhny,R,183,RUS,29.33059548,33,1165,6-3 6-4,3,SF,83,5,1,55,30,24,13,10,3,5,1,2,63,43,27,6,9,2,6
2011-568,St. Petersburg,Hard,32,A,20111024,30,104386,2,,Janko Tipsarevic,R,180,SRB,27.33744011,13,2245,104166,7,,Alex Bogomolov Jr,R,178,RUS,28.50376454,36,1125,6-2 6-1,3,SF,77,6,1,41,24,17,13,8,2,3,1,3,51,34,22,1,7,4,9
2011-568,St. Petersburg,Hard,32,A,20111024,31,105227,4,,Marin Cilic,R,198,CRO,23.06913073,22,1645,104386,2,,Janko Tipsarevic,R,180,SRB,27.33744011,13,2245,6-3 3-6 6-2,3,F,138,3,2,85,49,34,22,13,4,5,4,2,77,47,35,14,13,5,8
2011-311,Queen's Club,Grass,56,A,20110606,1,105051,,Q,Matthew Ebden,R,188,AUS,23.52635181,168,341,104500,,,Somdev Devvarman,R,180,IND,26.30800821,67,724,7-5 6-3,3,R64,97,4,1,77,58,43,9,11,10,11,2,0,57,42,25,8,10,2,5
2011-311,Queen's Club,Grass,56,A,20110606,2,103285,,,Radek Stepanek,R,185,CZE,32.5229295,57,873,104424,,,Go Soeda,R,178,JPN,26.74880219,130,434,6-1 6-3,3,R64,66,4,3,43,30,25,8,8,2,2,1,2,55,20,14,13,8,4,8
2011-311,Queen's Club,Grass,56,A,20110606,3,103344,16,,Ivan Ljubicic,R,193,CRO,32.21629021,37,1210,104976,,,Ryan Sweeting,R,196,USA,23.89596167,66,726,7-6(6) 6-2,3,R64,74,11,1,58,37,28,14,10,0,1,4,5,66,42,27,11,10,2,5
2011-311,Queen's Club,Grass,56,A,20110606,4,103566,10,,Michael Llodra,L,190,FRA,31.04996578,25,1400,103708,,,Jaroslav Pospisil,R,,CZE,30.31895962,123,457,6-3 6-2,3,R64,62,5,2,56,40,30,10,9,2,2,0,2,46,25,21,5,8,1,4
2011-311,Queen's Club,Grass,56,A,20110606,5,103898,,,Julien Benneteau,R,185,FRA,29.45927447,74,643,104978,,,Daniel Brands,R,196,GER,23.88774812,133,428,6-7(6) 6-1 6-4,3,R64,110,15,2,87,66,52,12,15,1,2,11,4,96,66,43,13,14,4,8
2011-311,Queen's Club,Grass,56,A,20110606,6,103582,,,Michael Berrer,L,193,GER,30.92950034,79,635,105992,,WC,Ryan Harrison,R,183,USA,19.08008214,122,458,7-6(7) 2-6 7-5,3,R64,142,3,4,116,83,63,14,16,6,8,7,4,109,66,50,25,16,6,7
2011-311,Queen's Club,Grass,56,A,20110606,7,104868,,WC,James Ward,R,190,GBR,24.32032854,216,234,105638,,WC,Daniel Cox,R,170,GBR,20.68720055,273,178,6-3 6-1,3,R64,61,8,1,41,26,21,12,8,0,0,2,4,59,33,18,12,8,3,7
2011-311,Queen's Club,Grass,56,A,20110606,8,102783,,,Rainer Schuettler,R,180,GER,35.11293635,101,549,104035,,Q,Bobby Reynolds,R,183,USA,28.88706366,141,409,6-1 6-1,3,R64,65,2,3,53,35,28,7,7,6,6,0,1,52,32,19,5,7,6,11
2011-311,Queen's Club,Grass,56,A,20110606,9,105023,13,,Sam Querrey,R,198,USA,23.66324435,26,1360,105453,,,Kei Nishikori,R,178,JPN,21.43463381,60,857,6-3 6-4,3,R64,76,10,0,62,41,35,11,10,7,7,4,3,64,44,27,12,9,3,5
2011-311,Queen's Club,Grass,56,A,20110606,10,105223,12,,Juan Martin Del Potro,R,198,ARG,22.69952088,22,1445,104797,,,Denis Istomin,R,188,UZB,24.74469541,61,840,6-4 6-2,3,R64,82,5,1,47,33,27,9,9,0,1,6,2,68,50,26,9,9,5,9
2011-311,Queen's Club,Grass,56,A,20110606,11,103857,,,Igor Kunitsyn,R,180,RUS,29.68104038,72,666,104166,,,Alex Bogomolov Jr,R,178,RUS,28.12046543,81,625,6-4 6-6 RET,3,R64,100,7,0,69,38,27,22,11,5,6,3,0,82,66,38,10,11,9,11
2011-311,Queen's Club,Grass,56,A,20110606,12,105173,,,Adrian Mannarino,L,183,FRA,22.93497604,54,898,105208,,,Ernests Gulbis,R,190,LAT,22.7652293,78,635,6-3 6-3,3,R64,61,3,1,48,25,22,16,9,1,1,5,2,59,39,27,6,9,4,7
2011-311,Queen's Club,Grass,56,A,20110606,13,103917,,,Nicolas Mahut,R,190,FRA,29.37166324,103,544,106244,,WC,Oliver Golding,R,,GBR,17.68377823,982,8,6-3 6-4,3,R64,70,9,1,57,41,34,11,10,3,3,5,5,61,35,27,11,9,3,5
2011-311,Queen's Club,Grass,56,A,20110606,14,104592,,Q,Ilija Bozoljac,R,193,SRB,25.84257358,200,263,105062,,,Mikhail Kukushkin,R,183,KAZ,23.44421629,58,870,6-4 6-4,3,R64,70,10,2,56,37,32,10,10,0,0,1,0,64,39,26,14,10,2,4
2011-311,Queen's Club,Grass,56,A,20110606,15,103900,9,,David Nalbandian,R,180,ARG,29.42642026,24,1425,105011,,,Illya Marchenko,R,185,UKR,23.74264203,108,497,6-3 6-4,3,R64,83,4,2,59,31,26,17,10,2,2,5,1,58,28,19,15,9,6,8
2011-311,Queen's Club,Grass,56,A,20110606,16,104731,15,,Kevin Anderson,R,203,RSA,25.0513347,39,1185,103333,,,Ivo Karlovic,R,208,CRO,32.26830938,144,397,6-4 7-6(2),3,R64,91,11,1,64,44,36,14,11,1,1,18,5,73,49,41,9,11,1,2
2011-311,Queen's Club,Grass,56,A,20110606,17,105385,,,Donald Young,L,183,USA,21.86995209,124,456,104890,,,Andreas Haider Maurer,R,190,AUT,24.20807666,85,619,6-4 6-7(5) 6-2,3,R64,114,7,2,99,71,50,16,15,6,8,5,4,97,57,39,18,15,2,7
2011-311,Queen's Club,Grass,56,A,20110606,18,103852,,,Feliciano Lopez,L,188,ESP,29.70841889,41,1065,104098,,,Dmitry Tursunov,R,185,RUS,28.48186174,70,689,7-6(4) 6-3,3,R64,91,18,2,75,53,42,11,11,4,5,8,1,62,42,29,11,10,3,5
2011-311,Queen's Club,Grass,56,A,20110606,19,103096,,Q,Arnaud Clement,R,173,FRA,33.46748802,146,394,105332,,,Benoit Paire,R,196,FRA,22.07802875,116,475,7-5 6-3,3,R64,82,4,1,59,42,35,8,10,1,2,10,4,74,44,30,11,11,3,7
2011-311,Queen's Club,Grass,56,A,20110606,20,104947,,,Marsel Ilhan,R,190,TUR,23.98631075,112,488,104225,,,Jan Hajek,R,180,CZE,27.83025325,179,310,6-4 6-4,3,R64,83,12,1,71,52,38,9,10,2,2,2,2,80,56,34,14,10,4,6
2011-311,Queen's Club,Grass,56,A,20110606,21,105064,11,,Thomaz Bellucci,L,188,BRA,23.43326489,30,1305,105777,,,Grigor Dimitrov,R,188,BUL,20.05749487,64,783,3-6 7-6(8) 6-2,3,R64,114,4,0,91,62,46,16,14,3,4,12,2,103,75,56,11,15,5,7
2011-311,Queen's Club,Grass,56,A,20110606,22,104386,14,,Janko Tipsarevic,R,180,SRB,26.954141,31,1305,104882,,,Blaz Kavcic,R,188,SLO,24.25462012,76,642,6-4 6-4,3,R64,86,2,1,56,30,23,18,10,0,1,8,4,70,43,28,13,10,11,14
2011-311,Queen's Club,Grass,56,A,20110606,23,103188,,,Michael Russell,R,173,USA,33.09787817,91,573,103823,,,Denis Gremelmayr,L,183,GER,29.80424367,113,485,6-3 7-5,3,R64,77,6,4,63,42,28,11,11,2,5,3,2,66,36,19,13,10,6,11
2011-311,Queen's Club,Grass,56,A,20110606,24,103598,,,Xavier Malisse,R,185,BEL,30.88021903,40,1070,104897,,,Matthias Bachinger,R,188,GER,24.1779603,92,573,6-4 6-4,3,R64,65,8,1,55,34,29,12,10,2,3,3,2,54,34,23,10,10,2,5
2011-311,Queen's Club,Grass,56,A,20110606,25,104745,1,,Rafael Nadal,L,185,ESP,25.00752909,1,12070,105051,,Q,Matthew Ebden,R,188,AUS,23.52635181,168,341,6-4 6-4,3,R32,75,6,2,58,36,29,13,10,1,1,7,2,55,32,26,10,10,1,3
